Time,Tweet_cleaned,URL,Location
2020-05-29 17:19:49,I just matched donation to Minnesota Freedom Fund Who will match me Donations help bail out protestors in Minneapolis A little goes a long way,https://t.co/TOGvV1OTaN,"Chicago, IL"
2020-05-29 17:19:34,trying to send out Delight fast but local courier really mess with me First ABX no update since the package,Not Available,Malaysia
2020-05-29 17:19:19,if u have any donation links PLS send them to me,Not Available,18 • she/her • scsr ♡
2020-05-29 17:19:17,If you yet please consider matching or doubling or anything my donation to the #MinnesotaFreedomFund,Not Available,Trinidad and Tobago
2020-05-29 17:19:15,Match this donation to and review anything anyone of your choosing,https://t.co/WH8vtiM1b0,Toronto
2020-05-29 17:19:12,badbasement When I fundraise I always make sure to share the donation confirmation so everyone who contributed knows been done,Not Available,"California, USA"
2020-05-29 17:19:11,If you ve already donated to the Minnesota Freedom Fund and want to spread cash to other orgs they ve asked people to,Not Available,"San Diego, CA"
2020-05-29 17:19:06,We reached our donation goal of last night with our support campaign Thank you all SO much to those who were able to donate I will be doing a baking stream making cake sometime next month per the reward I will be live tonight at pm PST,https://t.co/6K6GCtqtMu,Unknown
2020-05-29 17:18:55,badbasement I was accepting suggestions so I could donate to an organization that would benefit the most immediately and I decided on Minnesota Freedom Fund be making the donation when I send out the stickers on or around June th,Not Available,"California, USA"
2020-05-29 17:18:51,how about posting donation links and petitions instead of starting fanwars,https://t.co/0NsDyH6ziG,s/h ♡ 15
2020-05-29 17:18:47,I can t match as much as other people but like I said Give fiscally If you can t give support Match Laura s donation or mine but give if you can,https://t.co/A8PAZLIx1x,"Anaheim, CA"
2020-05-29 17:18:46,EdoardoGotti This doesnt ask for donation Where does it say its a donation Its just a sign,Not Available,"Milano, Lombardia"
2020-05-29 17:18:39,we all need to do our part in any ways that we can even if you can only do so much can somebody match my donation #BlackLivesMatter,https://t.co/9RVRfyldaa,boo boo the foolville
2020-05-29 17:18:28,If as outraged as I am and you have the means to afford it match my donation If you,https://t.co/gAjLbWe18z,in my castle 
2020-05-29 17:17:55,MaidenEngland I She has a huge platform that was used to further her career Now she can use it to educate So I hope that she does say something Whether on live or a tweet or IG post Donation links petition links Anything,Not Available,HI ✈️ CA
2020-05-29 17:17:49,match my donation to the Minnesota freedom fund or donate what you can at #BlackLivesMatters,https://t.co/onkiWuwUEa,"Denton, TX"
2020-05-29 17:17:38,fearIhs I think Harry will share a donation link b w hours amp will leave Bc it s already too late amp his fans will never look at him in the same way Screenshot amp stickers on guitar is nothing if you won t come to Twitter amp raise voice for poc,Not Available,"New Delhi, India"
2020-05-29 17:17:38,Heyyy just made a donation to the Minnesota Freedom Fund If you would like to match me or donate whatever you can if able the link,https://t.co/PDjL92GKBm,she/her not sis
2020-05-29 17:17:12,Thank you to an anonymous donor for your vital contribution Please help us with a donation of any amount our events amp fundraising opportunities have all been cancelled this year amp we need to sustain our work going forward Thankyou,https://t.co/k3RYDmBwou,Unknown
2020-05-29 17:17:06,Alright can I get like people to match me in a donation for a total of to the,Not Available,JERSEY
2020-05-29 17:17:03,PLS donate anything you can ik we live in uncertain times amp money is tight amp even is a lot for people so if you hav the means pls match my donation we need to be allies to the black community amp show our direct support,https://t.co/1DQxF1WXRu,Unknown
2020-05-29 17:16:50,I wants to raise funds for my father to fight End stage liver disease Your donation can save a,Not Available,Washington DC
2020-05-29 17:16:42,Hello Sir my foundation start helping women s to stand on their feet in these difficult,Not Available,"JALANDHAR,PUNJAB"
2020-05-29 17:16:29,Shoutout to amp For the donation and subs also everyone who came to the stream it a lot,Not Available,Unknown
2020-05-29 17:16:26,I just donated to the Minnesota Freedom Fund Will anyone match my donation time to put your money where your mouth is literally,https://t.co/HWtBA37HYG,"Los Angeles, CA"
2020-05-29 17:16:20,See a donation make a donation All lives matter until black lives matter make a difference to make this country a safer place for ALL #JusticeForGeorgeFlyod,https://t.co/MIP8QHSwTa,Unknown
2020-05-29 17:16:18,I donated yesterday but I d forgotten some employers including mine will do donation matching If yours will I,Not Available,California
2020-05-29 17:16:06,When donors can easily see the impact making amp the type of work your organization is doing your donation page can continue to boost engagement while preventing donation form abandonment #fundraising',https://t.co/SyYbQlnpoU,Boston area
2020-05-29 17:16:04,For more information or if you would like to donate to this please follow the link below Any donation will be much,Not Available,Plymouth 
2020-05-29 17:16:03,Hey Everyone We are doing a hour stream tomorrow at pm GMT to raise funds for cancer Please hop onto the stream and support us Click the link below it will take you to our donation page We would love to reach #cancerfundraiser #macmillan #fortinite',Not Available,Unknown
2020-05-29 17:15:57,A few months ago I did a small fund to gather donations for Australia when it was on fire My paypal encountered an issue and I lost the donation money on hold for months I finally have that paypal back Donated the money and more to the Australia Zoo,https://t.co/NFIoZjdvKN,"Minnesota, USA"
2020-05-29 17:15:43,Which one of my friends is going to match my donation if you have money for your iced coffee you have money to help others fight for the human rights been denied for so long,https://t.co/0OfbAOYc2I,"Phoenix, AZ"
2020-05-29 17:15:39,if you match my donation of I will draw something for you here are some drawings for those who have thank you all,Not Available,Unknown
2020-05-29 17:15:34,must be the change you wish to see in the It starts with us I acknowledge my white privilege and will continue to use it for the greater good Match my donation to the Minnesota Freedom Fund if you can #BlackLivesMatter,https://t.co/wykUxzq6yq,Greater NYC Area
2020-05-29 17:15:32,Match my donation if able to Anything helps it all adds up Link below,https://t.co/abhdGuxq2m,"Mt. Vernon, Baltimore"
2020-05-29 17:15:24,Couldnt match but I still was able to make a donation this one to Louisville bail efforts,https://t.co/EAuT8KREOe,"Charleston, WV"
2020-05-29 17:15:21,Newsom did a pay cut for himself I m glad he s helping the economy with his donation,Not Available,Unknown
2020-05-29 17:15:20,hey i posted about this on instagram but i wanted to ask my twitter followers as well i wanted to start a donation,Not Available,Unknown
2020-05-29 17:15:18,Any donation still amounts to a good cause,bhttps://t.co/hnJLGQuehJ,"Fredonia, NY"
2020-05-29 17:15:13,I am raising funds for the Take Steps Crohn s amp Colitis walk Please support me by making a donation today,https://t.co/1BwU7YajS2,"Orlando, FL"
2020-05-29 17:15:07,DYK Helping others can lift your spirits and make a difference Schedule your appointment to give blood or platelets Giving is a safe process and your donation will help keep the blood supply stable #COVID19 #MentalHealthAwarenessMonth,https://t.co/9gmQCm7r3s,"Jefferson City, Mo."
2020-05-29 17:14:45,TREASURE GENIE STREAMING PROJECT DONATE Please,https://t.co/CLGSFYHocy,Unknown
2020-05-29 17:14:36,does anyone have the link for a #BreonnaTaylor fund id really love to start another donation chain even tho i can only do a few dollars,Not Available,Unknown
2020-05-29 17:14:28,S amp P looking good for less than trillion dollars donation,https://t.co/WjBsQG1KIL,"London, England"
2020-05-29 17:14:26,Take Steps is working hard to change lives for the better Donate today to support their mission,https://t.co/pSeSPTdRrb,"Orlando, FL"
2020-05-29 17:14:24,if you have access to PayPal and would like to donate Venmo or give cash to a friend to add it to their donation I know others who have I did it for mans bc his dumb ass know his password or the password for the email attached do it for you too,Not Available,NYC
2020-05-29 17:14:17,Some links for donation action George Floyd Memorial Fund Justice for Breonna Taylor Minnesota Freedom Fund,https://t.co/LQaRI5QlGM,"Chicago, IL"
2020-05-29 17:14:12,allowed to be disappointed in harry for not doing more knowing the platform that he has Even posting a donation link or linking to a petition would do so much more just not happy,Not Available,(she/her)
2020-05-29 17:13:55,Please help out friend Any donation helps,https://t.co/tHRXlLYQNe,Unknown
2020-05-29 17:13:55,If you have the resources to even a small donation can help see if anyone can match me or go higher,https://t.co/8YvhoBjlIt,"Washington, DC"
2020-05-29 17:13:45,niall you did a lot but please post a link to donation,Not Available,241019 180120 ♡
2020-05-29 17:13:44,Thank you to an anonymous donor for your contribution towards our work Please help us with a donation of any amount our events and fundraising opportunities have all been cancelled this year and we need to sustain our work going forward Thankyou,https://t.co/KDctPBQca7,Unknown
